"Grants of entry clearance visas, by course level, 2018 to 2025 Q1 - dataset [Notes 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12] ",,,,,,
Link to notes,,,,,,
Year,Quarter,Nationality,Region,Visa type subgroup,Course level,Grants
2018,2018 Q3,Zambia,Africa Sub-Saharan,Tier 4 - General Student,Masters,79
2018,2018 Q3,Zambia,Africa Sub-Saharan,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q3,Zimbabwe,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,147
2018,2018 Q3,Zimbabwe,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,17
2018,2018 Q3,Zimbabwe,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,8
2018,2018 Q3,Zimbabwe,Africa Sub-Saharan,Tier 4 - General Student,Masters,140
2018,2018 Q4,Afghanistan,Asia Central,Tier 4 - General Student,Bachelors,3
2018,2018 Q4,Afghanistan,Asia Central,Tier 4 - General Student,Below Bachelors,2
2018,2018 Q4,Afghanistan,Asia Central,Tier 4 - General Student,Masters,4
2018,2018 Q4,Afghanistan,Asia Central,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q4,Albania,Europe Other,Tier 4 - General Student,Bachelors,8
2018,2018 Q4,Albania,Europe Other,Tier 4 - General Student,Below Bachelors,8
2018,2018 Q4,Albania,Europe Other,Tier 4 - General Student,Doctoral,2
2018,2018 Q4,Albania,Europe Other,Tier 4 - General Student,Masters,14
2018,2018 Q4,Albania,Europe Other,Tier 4 - General Student,Pre-sessional English,2
2018,2018 Q4,Algeria,Africa North,Tier 4 - General Student,Bachelors,9
2018,2018 Q4,Algeria,Africa North,Tier 4 - General Student,Below Bachelors,30
2018,2018 Q4,Algeria,Africa North,Tier 4 - General Student,Doctoral,17
2018,2018 Q4,Algeria,Africa North,Tier 4 - General Student,Masters,15
2018,2018 Q4,Algeria,Africa North,Tier 4 - General Student,Pre-sessional English,7
2018,2018 Q4,Angola,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,23
2018,2018 Q4,Angola,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,10
2018,2018 Q4,Angola,Africa Sub-Saharan,Tier 4 - General Student,Masters,4
2018,2018 Q4,Antigua and Barbuda,America Central and South,Tier 4 - General Student,Below Bachelors,3
2018,2018 Q4,Argentina,America Central and South,Tier 4 - General Student,Bachelors,2
2018,2018 Q4,Argentina,America Central and South,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Argentina,America Central and South,Tier 4 - General Student,Masters,3
2018,2018 Q4,Armenia,Europe Other,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,Armenia,Europe Other,Tier 4 - General Student,Below Bachelors,2
2018,2018 Q4,Armenia,Europe Other,Tier 4 - General Student,Masters,1
2018,2018 Q4,Australia,Oceania,Tier 4 - General Student,Bachelors,69
2018,2018 Q4,Australia,Oceania,Tier 4 - General Student,Below Bachelors,7
2018,2018 Q4,Australia,Oceania,Tier 4 - General Student,Doctoral,12
2018,2018 Q4,Australia,Oceania,Tier 4 - General Student,Masters,20
2018,2018 Q4,Azerbaijan,Europe Other,Tier 4 - General Student,Bachelors,8
2018,2018 Q4,Azerbaijan,Europe Other,Tier 4 - General Student,Below Bachelors,11
2018,2018 Q4,Azerbaijan,Europe Other,Tier 4 - General Student,Masters,10
2018,2018 Q4,"Bahamas, The",America Central and South,Tier 4 - General Student,Bachelors,3
2018,2018 Q4,"Bahamas, The",America Central and South,Tier 4 - General Student,Below Bachelors,3
2018,2018 Q4,"Bahamas, The",America Central and South,Tier 4 - General Student,Masters,1
2018,2018 Q4,Bahrain,Middle East,Tier 4 - General Student,Bachelors,15
2018,2018 Q4,Bahrain,Middle East,Tier 4 - General Student,Below Bachelors,19
2018,2018 Q4,Bahrain,Middle East,Tier 4 - General Student,Doctoral,3
2018,2018 Q4,Bahrain,Middle East,Tier 4 - General Student,Masters,8
2018,2018 Q4,Bahrain,Middle East,Tier 4 - General Student,Pre-sessional English,3
2018,2018 Q4,Bangladesh,Asia South,Tier 4 - General Student,Bachelors,28
2018,2018 Q4,Bangladesh,Asia South,Tier 4 - General Student,Below Bachelors,18
2018,2018 Q4,Bangladesh,Asia South,Tier 4 - General Student,Doctoral,15
2018,2018 Q4,Bangladesh,Asia South,Tier 4 - General Student,Masters,44
2018,2018 Q4,Bangladesh,Asia South,Tier 4 - General Student,Pre-sessional English,6
2018,2018 Q4,Barbados,America Central and South,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,Barbados,America Central and South,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Belarus,Europe Other,Tier 4 - General Student,Bachelors,2
2018,2018 Q4,Belarus,Europe Other,Tier 4 - General Student,Masters,1
2018,2018 Q4,Belize,America Central and South,Tier 4 - General Student,Masters,1
2018,2018 Q4,Bhutan,Asia South,Tier 4 - General Student,Bachelors,2
2018,2018 Q4,Bhutan,Asia South,Tier 4 - General Student,Masters,3
2018,2018 Q4,Botswana,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,6
2018,2018 Q4,Botswana,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,4
2018,2018 Q4,Botswana,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,Botswana,Africa Sub-Saharan,Tier 4 - General Student,Masters,8
2018,2018 Q4,Brazil,America Central and South,Tier 4 - General Student,Bachelors,13
2018,2018 Q4,Brazil,America Central and South,Tier 4 - General Student,Below Bachelors,8
2018,2018 Q4,Brazil,America Central and South,Tier 4 - General Student,Doctoral,20
2018,2018 Q4,Brazil,America Central and South,Tier 4 - General Student,Masters,23
2018,2018 Q4,Brazil,America Central and South,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q4,Brunei,Asia South East,Tier 4 - General Student,Bachelors,15
2018,2018 Q4,Brunei,Asia South East,Tier 4 - General Student,Below Bachelors,5
2018,2018 Q4,Brunei,Asia South East,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,Brunei,Asia South East,Tier 4 - General Student,Masters,4
2018,2018 Q4,Burundi,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Cambodia,Asia South East,Tier 4 - General Student,Bachelors,6
2018,2018 Q4,Cambodia,Asia South East,Tier 4 - General Student,Below Bachelors,8
2018,2018 Q4,Cambodia,Asia South East,Tier 4 - General Student,Masters,1
2018,2018 Q4,Cameroon,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,11
2018,2018 Q4,Cameroon,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,7
2018,2018 Q4,Cameroon,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,Cameroon,Africa Sub-Saharan,Tier 4 - General Student,Masters,14
2018,2018 Q4,Canada,America North,Tier 4 - General Student,Bachelors,63
2018,2018 Q4,Canada,America North,Tier 4 - General Student,Below Bachelors,20
2018,2018 Q4,Canada,America North,Tier 4 - General Student,Doctoral,19
2018,2018 Q4,Canada,America North,Tier 4 - General Student,Masters,100
2018,2018 Q4,Central African Republic,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,Chile,America Central and South,Tier 4 - General Student,Bachelors,2
2018,2018 Q4,Chile,America Central and South,Tier 4 - General Student,Below Bachelors,3
2018,2018 Q4,Chile,America Central and South,Tier 4 - General Student,Doctoral,20
2018,2018 Q4,Chile,America Central and South,Tier 4 - General Student,Masters,8
2018,2018 Q4,Chile,America Central and South,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q4,China,Asia East,Tier 4 - General Student,Bachelors,"1,045"
2018,2018 Q4,China,Asia East,Tier 4 - General Student,Below Bachelors,"1,271"
2018,2018 Q4,China,Asia East,Tier 4 - General Student,Doctoral,426
2018,2018 Q4,China,Asia East,Tier 4 - General Student,Masters,957
2018,2018 Q4,China,Asia East,Tier 4 - General Student,Pre-sessional English,566
2018,2018 Q4,Colombia,America Central and South,Tier 4 - General Student,Bachelors,5
2018,2018 Q4,Colombia,America Central and South,Tier 4 - General Student,Below Bachelors,3
2018,2018 Q4,Colombia,America Central and South,Tier 4 - General Student,Doctoral,9
2018,2018 Q4,Colombia,America Central and South,Tier 4 - General Student,Masters,24
2018,2018 Q4,Colombia,America Central and South,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q4,Comoros,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,Congo,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,2
2018,2018 Q4,Congo,Africa Sub-Saharan,Tier 4 - General Student,Masters,1
2018,2018 Q4,Congo (Democratic Republic),Africa Sub-Saharan,Tier 4 - General Student,Bachelors,3
2018,2018 Q4,Congo (Democratic Republic),Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Congo (Democratic Republic),Africa Sub-Saharan,Tier 4 - General Student,Masters,5
2018,2018 Q4,Costa Rica,America Central and South,Tier 4 - General Student,Below Bachelors,2
2018,2018 Q4,Costa Rica,America Central and South,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,Costa Rica,America Central and South,Tier 4 - General Student,Masters,1
2018,2018 Q4,Cuba,America Central and South,Tier 4 - General Student,Masters,1
2018,2018 Q4,Cyprus,EU Other,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,Cyprus (Northern part of),Europe Other,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,Cyprus (Northern part of),Europe Other,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Djibouti,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,2
2018,2018 Q4,Djibouti,Africa Sub-Saharan,Tier 4 - General Student,Masters,5
2018,2018 Q4,Dominica,America Central and South,Tier 4 - General Student,Bachelors,5
2018,2018 Q4,Dominica,America Central and South,Tier 4 - General Student,Below Bachelors,9
2018,2018 Q4,Dominica,America Central and South,Tier 4 - General Student,Masters,2
2018,2018 Q4,Dominica,America Central and South,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q4,Dominican Republic,America Central and South,Tier 4 - General Student,Bachelors,2
2018,2018 Q4,Dominican Republic,America Central and South,Tier 4 - General Student,Doctoral,3
2018,2018 Q4,Dominican Republic,America Central and South,Tier 4 - General Student,Masters,1
2018,2018 Q4,Ecuador,America Central and South,Tier 4 - General Student,Bachelors,3
2018,2018 Q4,Ecuador,America Central and South,Tier 4 - General Student,Below Bachelors,8
2018,2018 Q4,Ecuador,America Central and South,Tier 4 - General Student,Doctoral,6
2018,2018 Q4,Ecuador,America Central and South,Tier 4 - General Student,Masters,8
2018,2018 Q4,Egypt,Africa North,Tier 4 - General Student,Bachelors,49
2018,2018 Q4,Egypt,Africa North,Tier 4 - General Student,Below Bachelors,50
2018,2018 Q4,Egypt,Africa North,Tier 4 - General Student,Doctoral,38
2018,2018 Q4,Egypt,Africa North,Tier 4 - General Student,Masters,36
2018,2018 Q4,El Salvador,America Central and South,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,El Salvador,America Central and South,Tier 4 - General Student,Masters,1
2018,2018 Q4,Equatorial Guinea,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Eritrea,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,3
2018,2018 Q4,Eswatini,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,Eswatini,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Eswatini,Africa Sub-Saharan,Tier 4 - General Student,Masters,1
2018,2018 Q4,Ethiopia,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,5
2018,2018 Q4,Ethiopia,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,3
2018,2018 Q4,Fiji,Oceania,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,"Gambia, The",Africa Sub-Saharan,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,"Gambia, The",Africa Sub-Saharan,Tier 4 - General Student,Masters,6
2018,2018 Q4,Georgia,Europe Other,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Georgia,Europe Other,Tier 4 - General Student,Masters,3
2018,2018 Q4,Ghana,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,23
2018,2018 Q4,Ghana,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,7
2018,2018 Q4,Ghana,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,14
2018,2018 Q4,Ghana,Africa Sub-Saharan,Tier 4 - General Student,Masters,84
2018,2018 Q4,Ghana,Africa Sub-Saharan,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q4,Grenada,America Central and South,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Grenada,America Central and South,Tier 4 - General Student,Masters,4
2018,2018 Q4,Guatemala,America Central and South,Tier 4 - General Student,Masters,1
2018,2018 Q4,Guinea,Africa Sub-Saharan,Tier 4 - General Student,Masters,2
2018,2018 Q4,Guyana,America Central and South,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,Guyana,America Central and South,Tier 4 - General Student,Masters,3
2018,2018 Q4,Haiti,America Central and South,Tier 4 - General Student,Masters,1
2018,2018 Q4,Honduras,America Central and South,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Honduras,America Central and South,Tier 4 - General Student,Masters,2
2018,2018 Q4,Hong Kong,Asia East,Tier 4 - General Student,Bachelors,72
2018,2018 Q4,Hong Kong,Asia East,Tier 4 - General Student,Below Bachelors,113
2018,2018 Q4,Hong Kong,Asia East,Tier 4 - General Student,Doctoral,6
2018,2018 Q4,Hong Kong,Asia East,Tier 4 - General Student,Masters,29
2018,2018 Q4,Hong Kong,Asia East,Tier 4 - General Student,Pre-sessional English,3
2018,2018 Q4,India,Asia South,Tier 4 - General Student,Bachelors,318
2018,2018 Q4,India,Asia South,Tier 4 - General Student,Below Bachelors,118
2018,2018 Q4,India,Asia South,Tier 4 - General Student,Doctoral,95
2018,2018 Q4,India,Asia South,Tier 4 - General Student,Masters,"1,457"
2018,2018 Q4,India,Asia South,Tier 4 - General Student,Pre-sessional English,4
2018,2018 Q4,Indonesia,Asia South East,Tier 4 - General Student,Bachelors,35
2018,2018 Q4,Indonesia,Asia South East,Tier 4 - General Student,Below Bachelors,47
2018,2018 Q4,Indonesia,Asia South East,Tier 4 - General Student,Doctoral,21
2018,2018 Q4,Indonesia,Asia South East,Tier 4 - General Student,Masters,54
2018,2018 Q4,Indonesia,Asia South East,Tier 4 - General Student,Pre-sessional English,6
2018,2018 Q4,Iran,Middle East,Tier 4 - General Student,Bachelors,13
2018,2018 Q4,Iran,Middle East,Tier 4 - General Student,Below Bachelors,14
2018,2018 Q4,Iran,Middle East,Tier 4 - General Student,Doctoral,30
2018,2018 Q4,Iran,Middle East,Tier 4 - General Student,Masters,27
2018,2018 Q4,Iran,Middle East,Tier 4 - General Student,Pre-sessional English,2
2018,2018 Q4,Iraq,Middle East,Tier 4 - General Student,Bachelors,9
2018,2018 Q4,Iraq,Middle East,Tier 4 - General Student,Below Bachelors,9
2018,2018 Q4,Iraq,Middle East,Tier 4 - General Student,Doctoral,10
2018,2018 Q4,Iraq,Middle East,Tier 4 - General Student,Masters,10
2018,2018 Q4,Iraq,Middle East,Tier 4 - General Student,Pre-sessional English,9
2018,2018 Q4,Israel,Middle East,Tier 4 - General Student,Bachelors,3
2018,2018 Q4,Israel,Middle East,Tier 4 - General Student,Below Bachelors,2
2018,2018 Q4,Israel,Middle East,Tier 4 - General Student,Doctoral,2
2018,2018 Q4,Israel,Middle East,Tier 4 - General Student,Masters,8
2018,2018 Q4,Ivory Coast,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,2
2018,2018 Q4,Ivory Coast,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,Ivory Coast,Africa Sub-Saharan,Tier 4 - General Student,Masters,4
2018,2018 Q4,Jamaica,America Central and South,Tier 4 - General Student,Bachelors,2
2018,2018 Q4,Jamaica,America Central and South,Tier 4 - General Student,Doctoral,2
2018,2018 Q4,Jamaica,America Central and South,Tier 4 - General Student,Masters,2
2018,2018 Q4,Japan,Asia East,Tier 4 - General Student,Bachelors,35
2018,2018 Q4,Japan,Asia East,Tier 4 - General Student,Below Bachelors,29
2018,2018 Q4,Japan,Asia East,Tier 4 - General Student,Doctoral,9
2018,2018 Q4,Japan,Asia East,Tier 4 - General Student,Masters,19
2018,2018 Q4,Japan,Asia East,Tier 4 - General Student,Pre-sessional English,5
2018,2018 Q4,Jordan,Middle East,Tier 4 - General Student,Bachelors,19
2018,2018 Q4,Jordan,Middle East,Tier 4 - General Student,Below Bachelors,23
2018,2018 Q4,Jordan,Middle East,Tier 4 - General Student,Doctoral,15
2018,2018 Q4,Jordan,Middle East,Tier 4 - General Student,Masters,32
2018,2018 Q4,Jordan,Middle East,Tier 4 - General Student,Pre-sessional English,2
2018,2018 Q4,Kazakhstan,Asia Central,Tier 4 - General Student,Bachelors,18
2018,2018 Q4,Kazakhstan,Asia Central,Tier 4 - General Student,Below Bachelors,18
2018,2018 Q4,Kazakhstan,Asia Central,Tier 4 - General Student,Doctoral,4
2018,2018 Q4,Kazakhstan,Asia Central,Tier 4 - General Student,Masters,21
2018,2018 Q4,Kazakhstan,Asia Central,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q4,Kenya,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,52
2018,2018 Q4,Kenya,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,29
2018,2018 Q4,Kenya,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,8
2018,2018 Q4,Kenya,Africa Sub-Saharan,Tier 4 - General Student,Masters,45
2018,2018 Q4,Kenya,Africa Sub-Saharan,Tier 4 - General Student,Pre-sessional English,1
2018,2018 Q4,Kosovo,Europe Other,Tier 4 - General Student,Doctoral,1
2018,2018 Q4,Kuwait,Middle East,Tier 4 - General Student,Bachelors,100
2018,2018 Q4,Kuwait,Middle East,Tier 4 - General Student,Below Bachelors,160
2018,2018 Q4,Kuwait,Middle East,Tier 4 - General Student,Doctoral,21
2018,2018 Q4,Kuwait,Middle East,Tier 4 - General Student,Masters,51
2018,2018 Q4,Kuwait,Middle East,Tier 4 - General Student,Pre-sessional English,6
2018,2018 Q4,Kyrgyzstan,Asia Central,Tier 4 - General Student,Bachelors,5
2018,2018 Q4,Kyrgyzstan,Asia Central,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Laos,Asia South East,Tier 4 - General Student,Bachelors,4
2018,2018 Q4,Laos,Asia South East,Tier 4 - General Student,Below Bachelors,8
2018,2018 Q4,Laos,Asia South East,Tier 4 - General Student,Masters,2
2018,2018 Q4,Lebanon,Middle East,Tier 4 - General Student,Bachelors,9
2018,2018 Q4,Lebanon,Middle East,Tier 4 - General Student,Below Bachelors,10
2018,2018 Q4,Lebanon,Middle East,Tier 4 - General Student,Doctoral,12
2018,2018 Q4,Lebanon,Middle East,Tier 4 - General Student,Masters,19
2018,2018 Q4,Liberia,Africa Sub-Saharan,Tier 4 - General Student,Masters,2
2018,2018 Q4,Libya,Africa North,Tier 4 - General Student,Bachelors,5
2018,2018 Q4,Libya,Africa North,Tier 4 - General Student,Below Bachelors,3
2018,2018 Q4,Libya,Africa North,Tier 4 - General Student,Doctoral,25
2018,2018 Q4,Libya,Africa North,Tier 4 - General Student,Masters,10
2018,2018 Q4,Libya,Africa North,Tier 4 - General Student,Pre-sessional English,5
2018,2018 Q4,Macau,Asia East,Tier 4 - General Student,Bachelors,4
2018,2018 Q4,Macau,Asia East,Tier 4 - General Student,Below Bachelors,5
2018,2018 Q4,Macau,Asia East,Tier 4 - General Student,Masters,2
2018,2018 Q4,Malawi,Africa Sub-Saharan,Tier 4 - General Student,Bachelors,1
2018,2018 Q4,Malawi,Africa Sub-Saharan,Tier 4 - General Student,Below Bachelors,1
2018,2018 Q4,Malawi,Africa Sub-Saharan,Tier 4 - General Student,Doctoral,5
2018,2018 Q4,Malawi,Africa Sub-Saharan,Tier 4 - General Student,Masters,1
2018,2018 Q4,Malaysia,Asia South East,Tier 4 - General Student,Bachelors,96
2018,2018 Q4,Malaysia,Asia South East,Tier 4 - General Student,Below Bachelors,109
